id,category_id,category_path,parent_id,level,is_active,version,created_at,updated_at
gtl_39e4644a-5a34-4210-9ff0-00ac007fe76d,2032,Hardware > Plumbing > Plumbing Fixtures > Faucets,1673,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_4608fc28-6e78-4972-9f5b-a6aeae595425,7244,Hardware > Plumbing > Plumbing Fixtures > Shower Stalls & Kits,1673,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_8cfa2fa6-7017-4198-a0c9-cb2e3a847c87,1687,Hardware > Plumbing > Plumbing Fixtures > Sinks,1673,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_8477b467-b1c9-4261-9fa7-a9a7b379b382,2886,Hardware > Plumbing > Plumbing Fixtures > Sinks > Bathroom Sinks,1687,5,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_a6801170-498e-4074-ac38-ff636589c780,2757,Hardware > Plumbing > Plumbing Fixtures > Sinks > Kitchen & Utility Sinks,1687,5,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_a3b1f509-055a-4f3e-baae-9a0c0ec5627b,2376,Hardware > Plumbing > Plumbing Fixtures > Toilets & Bidets > Bidets,2062,5,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_d2e72b89-a28c-4462-90ed-b70877ac2e06,1921,Hardware > Plumbing > Plumbing Fixtures > Toilets & Bidets > Toilets,2062,5,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_e935451c-c4de-4f78-9c78-383f1b9b0ec1,1746,Hardware > Plumbing > Plumbing Fixtures > Toilets & Bidets > Urinals,2062,5,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_6fc6118f-7f34-442f-b92a-6dc68dc678ef,2570,Hardware > Plumbing > Plumbing Hoses & Supply Lines,133,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_d03fe380-6327-49e4-9033-305e21aeb0f0,2216,Hardware > Plumbing > Plumbing Pipes,133,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_794ce8e2-09c0-4c71-a252-1b56e1b99cb1,2203,Hardware > Plumbing > Plumbing Repair Kits,133,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_455bd781-fb20-48e4-9160-d8c724b41959,2273,Hardware > Plumbing > Water Dispensing & Filtration,133,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_f31c2a36-d1ba-4dc7-a378-1246705aefb6,2055,Hardware > Plumbing > Water Dispensing & Filtration > In-Line Water Filters,2273,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_5207f796-4bb8-48a1-9919-f59d4267c68d,2343,Hardware > Plumbing > Water Dispensing & Filtration > Water Dispensers,2273,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_973df13d-186d-4b1b-a727-f7dadeeddcb5,1821,Hardware > Plumbing > Water Dispensing & Filtration > Water Dispensers > Drinking Fountains,2343,5,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_9eada3a1-100b-414e-a56d-58b724264be9,1354,Hardware > Plumbing > Water Dispensing & Filtration > Water Dispensers > Water Chillers,2343,5,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_b2d01ec1-ace9-499f-ad72-b4b3763f0f70,1390,Hardware > Plumbing > Water Dispensing & Filtration > Water Distillers,2273,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_9eb5e901-0127-4f26-9042-9a427fd6fee9,2171,Hardware > Plumbing > Water Dispensing & Filtration > Water Filtration Accessories,2273,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_b7dad957-d880-44c8-9bb0-360e25b5efc1,2063,Hardware > Plumbing > Water Dispensing & Filtration > Water Filtration Accessories > Water Filter Cartridges,2171,5,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_43cc51b7-7386-4c71-a2d1-e6cbd62353c6,2406,Hardware > Plumbing > Water Dispensing & Filtration > Water Filtration Accessories > Water Filter Housings,2171,5,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_ecbec398-28b7-4425-a496-273ab034d941,5646,Hardware > Plumbing > Water Dispensing & Filtration > Water Softener Salt,2273,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_e8bad90c-2569-4391-9a3b-7b75b5ae1f55,1952,Hardware > Plumbing > Water Dispensing & Filtration > Water Softeners,2273,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_5293e504-bffb-4934-86f4-228dbcaadf70,2243,Hardware > Plumbing > Water Levelers,133,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_0531c2d2-b072-4281-89a8-b377e9bb896d,6832,Hardware > Plumbing > Water Timers,133,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_aad12b71-c555-4430-88a3-126af6c383b1,1723,Hardware > Plumbing > Well Supplies,133,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_abe6e24d-7a85-45bd-bd76-5dbe1324d7c5,127,Hardware > Power & Electrical Supplies,632,2,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_b3efe80b-0c97-4e4f-95fd-3e10dbba6ca9,500049,"Hardware > Power & Electrical Supplies > Armatures, Rotors & Stators",127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_f5d74d1d-3381-44f1-bcc3-15bb7d4661d5,7183,Hardware > Power & Electrical Supplies > Ballasts & Starters,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_d55c461c-7aa5-4dc1-86d2-6cc06703b9e6,499893,Hardware > Power & Electrical Supplies > Carbon Brushes,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_0181afcb-49ea-4bd1-8764-47aa3977d4f9,6807,Hardware > Power & Electrical Supplies > Circuit Breaker Panels,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_5c161a89-b531-4269-bb99-610f19317cf7,499768,Hardware > Power & Electrical Supplies > Conduit & Housings,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_48ba42df-326d-4ec0-a152-4fa1c28b2280,499770,Hardware > Power & Electrical Supplies > Conduit & Housings > Electrical Conduit,499768,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_03d19276-b9b2-4f92-805e-066ba5b3375b,3797,Hardware > Power & Electrical Supplies > Conduit & Housings > Heat-Shrink Tubing,499768,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_3260ad9e-6600-4749-8eaa-08520644402d,7275,Hardware > Power & Electrical Supplies > Electrical Motors,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_73168025-032b-4b62-87e4-1980c5f542f6,2006,Hardware > Power & Electrical Supplies > Electrical Mount Boxes & Brackets,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_e6439d0e-eddf-44c3-a14b-ae57dd695c98,5627,Hardware > Power & Electrical Supplies > Electrical Plug Caps,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_765b05c6-bf86-40b0-83a2-e0644fba7b3e,6459,Hardware > Power & Electrical Supplies > Electrical Switches,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_e817a516-f936-4bb2-a9a8-3ec08fa2ff08,1935,Hardware > Power & Electrical Supplies > Electrical Switches > Light Switches,6459,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_2a465e12-632b-48b1-9d04-c7dc2b277e00,499932,Hardware > Power & Electrical Supplies > Electrical Switches > Specialty Electrical Switches & Relays,6459,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_e6aaf27f-4e90-4f5a-8af4-c4fbff109eac,2345,Hardware > Power & Electrical Supplies > Electrical Wires & Cable,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_5ea8f18f-65f1-4c7b-a90c-e35ebef10f56,6375,Hardware > Power & Electrical Supplies > Extension Cord Accessories,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_94917528-fe80-4501-aa03-30f33936343f,4789,Hardware > Power & Electrical Supplies > Extension Cords,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_b968f77e-d1c7-478f-bada-c8a97f31b19e,4709,Hardware > Power & Electrical Supplies > Generator Accessories,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_8262bfa6-cebb-4a3c-94f9-12f881bb9ad3,1218,Hardware > Power & Electrical Supplies > Generators,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_d85c8869-29a0-4e87-8dfe-5339f365a684,2413,Hardware > Power & Electrical Supplies > Home Automation Kits,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_1c621e3a-40e0-4086-b04e-30ebedfee125,2028,Hardware > Power & Electrical Supplies > Phone & Data Jacks,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_401b8f34-45a2-4396-8854-300f8317fa4f,5533,Hardware > Power & Electrical Supplies > Power Converters,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_cf23d64d-2fe0-4769-8584-7ffe9841c5f5,499966,Hardware > Power & Electrical Supplies > Power Inlets,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_74be1c96-021a-4ba7-a393-4b1b89c25de6,5142,Hardware > Power & Electrical Supplies > Power Inverters,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_f3d70c64-f7ab-4c46-8054-eda059532eea,1869,Hardware > Power & Electrical Supplies > Power Outlets & Sockets,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_45045f60-721b-4e88-8b3e-2de7be0a58b0,4715,Hardware > Power & Electrical Supplies > Solar Energy Kits,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_e8b85e98-468a-4c88-9a8c-c5c07c1190b7,4714,Hardware > Power & Electrical Supplies > Solar Panels,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_9c6bcbfd-4265-4307-b460-50d7887ea68f,505318,Hardware > Power & Electrical Supplies > Voltage Transformers & Regulators,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_0c399dc6-9288-4a87-b1bc-ec775c2c7026,2377,Hardware > Power & Electrical Supplies > Wall Plates & Covers,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_96bb150b-b406-4823-8799-e71d432c8516,6833,Hardware > Power & Electrical Supplies > Wall Socket Controls & Sensors,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_a372ae7c-e99f-4aca-8528-aa6ebd0ba962,2274,Hardware > Power & Electrical Supplies > Wire Caps & Nuts,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_e849870f-e377-4628-b253-1f876fb8c77c,503729,Hardware > Power & Electrical Supplies > Wire Terminals & Connectors,127,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_67963110-1e43-4b87-8e7f-5e739b6e4be4,499982,Hardware > Small Engines,632,2,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_8264ab65-d3bc-45e2-aeba-b420d1d70e20,1910,Hardware > Storage Tanks,632,2,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_30bcd0fb-46a6-4a05-aeac-083f051afaed,3650,Hardware > Tool Accessories,632,2,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_1415deaa-91b8-4024-867d-787106d11545,6939,Hardware > Tool Accessories > Abrasive Blaster Accessories,3650,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_d38ee448-b6ea-4d17-9fab-5bfd53e1ac93,6940,Hardware > Tool Accessories > Abrasive Blaster Accessories > Sandblasting Cabinets,6939,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_a84bcf29-0a82-43b0-a74c-a66c3f7bf976,7326,Hardware > Tool Accessories > Axe Accessories,3650,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_9b78269b-485c-4fa6-a7fd-e67232e5b332,7370,Hardware > Tool Accessories > Axe Accessories > Axe Handles,7326,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_d65c4ae8-c4b1-4244-b8bb-2984db4506ca,7369,Hardware > Tool Accessories > Axe Accessories > Axe Heads,7326,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_397d1408-6fbd-4c5d-8a9b-f570cb1db3f0,8117,Hardware > Tool Accessories > Cutter Accessories,3650,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_51e56c36-7d71-4104-90b4-922cccf7da5a,8118,Hardware > Tool Accessories > Cutter Accessories > Nibbler Dies,8117,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_9787fa24-e5b7-4a65-bdce-0b85cf60c2f0,3944,Hardware > Tool Accessories > Drill & Screwdriver Accessories,3650,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_1f86e813-997d-4d9b-adfa-bb024a0ee2e3,1540,Hardware > Tool Accessories > Drill & Screwdriver Accessories > Drill & Screwdriver Bits,3944,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_1fae83a4-2f0d-48a4-b408-ee53e2d9d09d,7140,Hardware > Tool Accessories > Drill & Screwdriver Accessories > Drill Bit Extensions,3944,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_97a2cf49-6853-47db-bc76-680f2548ebf4,6378,Hardware > Tool Accessories > Drill & Screwdriver Accessories > Drill Bit Sharpeners,3944,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_2b8c2d98-ceb2-47bf-884d-272c370bd35e,8276,Hardware > Tool Accessories > Drill & Screwdriver Accessories > Drill Chucks,3944,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_b37e04f6-fec2-4522-b1dd-34bf3df16536,8275,Hardware > Tool Accessories > Drill & Screwdriver Accessories > Drill Stands & Guides,3944,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_50f5d7a1-d509-4db6-b33c-96ca0fee8597,6806,Hardware > Tool Accessories > Drill & Screwdriver Accessories > Hole Saws,3944,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_8cbf3956-427a-44cd-82c5-b49c0f709d75,6471,Hardware > Tool Accessories > Driver Accessories,3650,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_0c44113f-ff9b-40aa-ab6c-d31db827ef8b,2447,Hardware > Tool Accessories > Flashlight Accessories,3650,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_210add6c-c15c-4ebb-8cf8-6154d5752226,499859,Hardware > Tool Accessories > Grinder Accessories,3650,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_9391fe07-31d6-41f5-807a-26388d4c0935,499860,Hardware > Tool Accessories > Grinder Accessories > Grinding Wheels & Points,499859,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_4271755c-e44c-4e79-8d77-0fbf1bd63ca2,7056,Hardware > Tool Accessories > Hammer Accessories,3650,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_149f306e-d776-469d-a74e-0a296ca6123a,7087,Hardware > Tool Accessories > Hammer Accessories > Air Hammer Accessories,7056,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_ed53b742-9620-4afd-a08b-d949a3b29f2a,7055,Hardware > Tool Accessories > Hammer Accessories > Hammer Handles,7056,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_d9085276-a7da-451f-b7e9-5e96e08abb8e,7057,Hardware > Tool Accessories > Hammer Accessories > Hammer Heads,7056,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_66032a0c-aabb-4877-9992-b3bfd8cc9c09,2380,Hardware > Tool Accessories > Industrial Staples,3650,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_f52aca84-8f3c-4fc4-b1fc-d70b5b896c4a,6907,Hardware > Tool Accessories > Jigs,3650,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_0d0b105f-c4ff-480e-9c52-8e77eed166cd,7472,Hardware > Tool Accessories > Magnetizers & Demagnetizers,3650,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_89bc00e2-39cd-4448-959a-e86bbf0cd47e,505323,Hardware > Tool Accessories > Mattock & Pickaxe Accessories,3650,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_42e77d34-61be-4d15-9e0a-a742aa239265,505324,Hardware > Tool Accessories > Mattock & Pickaxe Accessories > Mattock & Pickaxe Handles,505323,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_f39557ca-2b5a-48df-85f3-4ee1d2cc6f9a,5526,Hardware > Tool Accessories > Measuring Tool & Sensor Accessories,3650,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_bf881d39-385a-43c9-b780-398f6ff5cb28,5557,Hardware > Tool Accessories > Measuring Tool & Sensor Accessories > Electrical Testing Tool Accessories,5526,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_ca8184a8-4384-4ed7-b48f-01d74db6c2f0,5556,Hardware > Tool Accessories > Measuring Tool & Sensor Accessories > Gas Detector Accessories,5526,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_78ceca6d-10af-4f91-8632-0327a1891b69,503007,Hardware > Tool Accessories > Measuring Tool & Sensor Accessories > Measuring Scale Accessories,5526,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_cbc6a169-72c0-499f-b8bd-af9fe059bb96,7415,Hardware > Tool Accessories > Measuring Tool & Sensor Accessories > Multimeter Accessories,5526,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_7a372939-1732-4e1d-bc12-950acd18a769,499886,Hardware > Tool Accessories > Mixing Tool Paddles,3650,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_2d87f3b6-ec97-4271-a709-7b54dda3725c,7019,Hardware > Tool Accessories > Paint Tool Accessories,3650,3,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_93739d38-3b67-4f0c-828e-3f14db997624,6887,Hardware > Tool Accessories > Paint Tool Accessories > Airbrush Accessories,7019,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_ff213748-feaf-4386-bdbb-507e5ff3a7e2,328062,Hardware > Tool Accessories > Paint Tool Accessories > Paint Brush Cleaning Solutions,7019,4,t,2021-09-21,2026-03-26 13:26:45.369287+00,2026-03-26 13:26:45.369287+00
gtl_647c5644-cea2-45bb-8fa1-c3b924eb10da,7020,Hardware > Tool Accessories > Paint Tool Accessories > Paint Roller Accessories,7019,4,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_d9a07f66-b5b7-424e-bbde-296ee00105d9,6295,Hardware > Tool Accessories > Power Tool Batteries,3650,3,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_45342fe6-0634-4430-ae68-8cafa756bd7e,6292,Hardware > Tool Accessories > Power Tool Chargers,3650,3,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_b429090f-e675-44e5-bd01-d7f4cb43bd63,3744,Hardware > Tool Accessories > Router Accessories,3650,3,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_a59f72fd-f851-43b8-a6f1-c46f440cbb0d,3673,Hardware > Tool Accessories > Router Accessories > Router Bits,3744,4,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_c7808512-d177-4c58-9678-cfb134b9452e,3300,Hardware > Tool Accessories > Router Accessories > Router Tables,3744,4,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_0a608c8f-1380-4117-b47d-fabb17c06542,4487,Hardware > Tool Accessories > Sanding Accessories,3650,3,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_47512f81-7575-4d7b-a57c-1934f596d54a,3240,Hardware > Tool Accessories > Sanding Accessories > Sandpaper & Sanding Sponges,4487,4,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_fccf7b3e-bf80-410e-be90-624d94286121,6549,Hardware > Tool Accessories > Saw Accessories,3650,3,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_e66e08c1-bfc0-4168-b3a7-5985882bf65c,7515,Hardware > Tool Accessories > Saw Accessories > Band Saw Accessories,6549,4,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_d5d80a7b-863f-4998-b60e-3e76ad28d6be,7345,Hardware > Tool Accessories > Saw Accessories > Handheld Circular Saw Accessories,6549,4,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_944aae18-478d-42d3-b5dd-b565905c7dda,7346,Hardware > Tool Accessories > Saw Accessories > Jigsaw Accessories,6549,4,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_66915628-f672-4f76-b2c1-b10891f3e8b9,6503,Hardware > Tool Accessories > Saw Accessories > Miter Saw Accessories,6549,4,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_5a1897f3-8304-4791-a0a4-ba4037b16803,6501,Hardware > Tool Accessories > Saw Accessories > Table Saw Accessories,6549,4,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_aa107b8b-94e4-4bf6-8e5d-ce9242371d76,3470,Hardware > Tool Accessories > Shaper Accessories,3650,3,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_544de3e6-960c-4ee0-b0c8-6991582f63d1,3210,Hardware > Tool Accessories > Shaper Accessories > Shaper Cutters,3470,4,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_33d4df13-09ae-4a8c-a923-842aa488cc9c,3281,Hardware > Tool Accessories > Soldering Iron Accessories,3650,3,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_f680edb3-3300-467b-97c6-9f395d39c9f8,3629,Hardware > Tool Accessories > Soldering Iron Accessories > Soldering Iron Stands,3281,4,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_43079eee-f7fc-449c-a02e-bc1ba3a1bdbc,3609,Hardware > Tool Accessories > Soldering Iron Accessories > Soldering Iron Tips,3281,4,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_a2292f23-cba9-4440-8f45-1a9229bb2dab,2174,Hardware > Tool Accessories > Tool Blades,3650,3,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_56c047a1-4a9b-4dcd-95e1-0510786531e1,505831,Hardware > Tool Accessories > Tool Blades > Cutter & Scraper Blades,2174,4,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_7144500c-49a0-4825-a115-4d42e033d5ec,2202,Hardware > Tool Accessories > Tool Blades > Saw Blades,2174,4,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_d4d559bb-bf40-4e6b-b6f9-e4aa99897a81,505810,Hardware > Tool Accessories > Tool Handle Wedges,3650,3,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_6d871207-c96e-422f-820e-50896552edd5,8258,Hardware > Tool Accessories > Tool Safety Tethers,3650,3,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_a58e73a5-e68b-44d0-939b-d612607352ed,5571,Hardware > Tool Accessories > Tool Sockets,3650,3,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_762036bd-dc6e-44bf-8ab5-7dc9806b03ec,4658,Hardware > Tool Accessories > Tool Stands,3650,3,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
gtl_cfe9252f-3e59-47b4-ad60-e8fbb86eef3a,4659,Hardware > Tool Accessories > Tool Stands > Saw Stands,4658,4,t,2021-09-21,2026-03-26 13:26:45.57565+00,2026-03-26 13:26:45.57565+00
